Field.Number,Date,Year,Cell,ObsDepth,Fullness_veg,Fullness_alg,PHOTO,SampleKept,RakeNotes,SciName,ComName,Leaf Description (if ID unkn),DOM,Present_Site,Present_Rake,Present_Lab,Kept,Weight_g,Volume_mL,LabNotes
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-040924-001A,4-Sep-24,2024,West,0.91,1,1,TRUE,TRUE,,Algae,Algae,filamentous,0,1,1,1,1,0,0,
2024-LCS-NWA-040924-001A,4-Sep-24,2024,West,0.91,1,1,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,0,0,0,,,
2024-LCS-NWA-040924-001A,4-Sep-24,2024,West,0.91,1,1,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,1,37.8,50,
2024-LCS-NWA-040924-001A,4-Sep-24,2024,West,0.91,1,1,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-040924-001A,4-Sep-24,2024,West,0.91,1,1,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,0,0,0,,,
2024-LCS-NWA-040924-001A,4-Sep-24,2024,West,0.91,1,1,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-040924-001A,4-Sep-24,2024,West,0.91,1,1,TRUE,TRUE,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,,,
2024-LCS-NWA-040924-001A,4-Sep-24,2024,West,0.91,1,1,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-040924-002A,4-Sep-24,2024,West,0.47,2,0,TRUE,TRUE,mucky sample,Ceratophyllum demersum,Coontail,,0,1,0,1,1,20.8,19,
2024-LCS-NWA-040924-002A,4-Sep-24,2024,West,0.47,2,0,TRUE,TRUE,mucky sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,70.7,100,
2024-LCS-NWA-040924-002A,4-Sep-24,2024,West,0.47,2,0,TRUE,TRUE,mucky sample,Lemna minor,Lesser duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-040924-002A,4-Sep-24,2024,West,0.47,2,0,TRUE,TRUE,mucky sample,Lemna trisulca,Star duckweed,,0,1,0,1,1,1.1,2,
2024-LCS-NWA-040924-002A,4-Sep-24,2024,West,0.47,2,0,TRUE,TRUE,mucky sample,Nymphaea sp.,White water lily,,1,1,1,1,1,24.1,80,"Leaves: 70mL, Stems: 10mL"
2024-LCS-NWA-040924-002A,4-Sep-24,2024,West,0.47,2,0,TRUE,TRUE,mucky sample,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,1,0,0,
2024-LCS-NWA-040924-002A,4-Sep-24,2024,West,0.47,2,0,TRUE,TRUE,mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-040924-002A,4-Sep-24,2024,West,0.47,2,0,TRUE,TRUE,mucky sample,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,,,
2024-LCS-NWA-040924-002A,4-Sep-24,2024,West,0.47,2,0,TRUE,TRUE,mucky sample,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Ceratophyllum demersum,Coontail,,1,1,1,1,1,73.1,75,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Elodea canadensis,Common waterweed,,0,1,0,0,0,,,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,0,0,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Lemna minor,Lesser duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Lemna trisulca,Star duckweed,,0,1,0,1,1,0.2,0,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Najas minor,Brittle naiad/Brittle water nymph,,0,1,0,1,1,0,0,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Nitella sp.,Stonewort sp.,,0,1,1,0,0,,,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Nymphaea sp.,White water lily,,0,1,1,1,1,133.9,150,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,1,0.1,0,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-040924-003A,4-Sep-24,2024,West,0.85,2,0,TRUE,TRUE,very mucky sample,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
