Serial_Number,Site_Name,Latitude,Longitude,Local_Date_Time,Temperature_C,Temp_Change_Back,Temp_Change_Fwd,DO_mgL,DO_Change_Back,DO_Change_Fwd,Air_Exposure_Flag,Battery_V,Q,Unix_Time,Project_Code,Waterbody,Start_Time,End_Time,Notes,Group
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T02:31:00Z,23.304,-0.125,0.04199999999999804,0.056,-0.09,0.013000000000000005,Clean,3.11,0.884,1724898660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T02:41:00Z,23.262,-0.04199999999999804,0.04200000000000159,0.043,-0.013000000000000005,-0.0020000000000000018,Clean,3.11,0.884,1724899260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T02:51:00Z,23.22,-0.04200000000000159,0.09999999999999787,0.045,0.0020000000000000018,0.009000000000000001,Clean,3.1,0.884,1724899860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T03:01:00Z,23.12,-0.09999999999999787,0.10100000000000264,0.036,-0.009000000000000001,-0.0020000000000000018,Clean,3.1,0.884,1724900460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T03:11:00Z,23.019,-0.10100000000000264,0.04199999999999804,0.038,0.0020000000000000018,0.005999999999999998,Clean,3.1,0.884,1724901060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T03:21:00Z,22.977,-0.04199999999999804,0.06700000000000017,0.032,-0.005999999999999998,0.0010000000000000009,Clean,3.1,0.884,1724901660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T03:31:00Z,22.91,-0.06700000000000017,0.05799999999999983,0.031,-0.0010000000000000009,-0.0010000000000000009,Clean,3.1,0.884,1724902260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T03:41:00Z,22.852,-0.05799999999999983,0.04200000000000159,0.032,0.0010000000000000009,0.0010000000000000009,Clean,3.1,0.884,1724902860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T03:51:00Z,22.81,-0.04200000000000159,0.06700000000000017,0.031,-0.0010000000000000009,-0.0010000000000000009,Clean,3.1,0.884,1724903460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T04:01:00Z,22.743,-0.06700000000000017,0.06700000000000017,0.032,0.0010000000000000009,0.0010000000000000009,Clean,3.1,0.884,1724904060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T04:11:00Z,22.676,-0.06700000000000017,0.0329999999999977,0.031,-0.0010000000000000009,0,Clean,3.1,0.884,1724904660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T04:21:00Z,22.643,-0.0329999999999977,0.05100000000000193,0.031,0,0.0010000000000000009,Clean,3.11,0.884,1724905260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T04:31:00Z,22.592,-0.05100000000000193,0.05799999999999983,0.03,-0.0010000000000000009,-0.0010000000000000009,Clean,3.11,0.883,1724905860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T04:41:00Z,22.534,-0.05799999999999983,0.01699999999999946,0.031,0.0010000000000000009,-0.0010000000000000009,Clean,3.11,0.884,1724906460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T04:51:00Z,22.517,-0.01699999999999946,0.007999999999999119,0.032,0.0010000000000000009,0.0010000000000000009,Clean,3.11,0.884,1724907060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T05:01:00Z,22.509,-0.007999999999999119,0.03399999999999892,0.031,-0.0010000000000000009,0,Clean,3.11,0.884,1724907660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T05:11:00Z,22.475,-0.03399999999999892,0.05000000000000071,0.031,0,0,Clean,3.11,0.884,1724908260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T05:21:00Z,22.425,-0.05000000000000071,0.03300000000000125,0.031,0,0,Clean,3.11,0.884,1724908860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T05:31:00Z,22.392,-0.03300000000000125,0.03399999999999892,0.031,0,0,Clean,3.11,0.884,1724909460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T05:41:00Z,22.358,-0.03399999999999892,0.02500000000000213,0.031,0,0,Clean,3.11,0.884,1724910060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T05:51:00Z,22.333,-0.02500000000000213,0.0329999999999977,0.031,0,0,Clean,3.11,0.884,1724910660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T06:01:00Z,22.3,-0.0329999999999977,0.03400000000000247,0.031,0,0,Clean,3.11,0.883,1724911260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T06:11:00Z,22.266,-0.03400000000000247,0.0329999999999977,0.031,0,0,Clean,3.11,0.884,1724911860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T06:21:00Z,22.233,-0.0329999999999977,0.03399999999999892,0.031,0,0,Clean,3.11,0.884,1724912460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T06:31:00Z,22.199,-0.03399999999999892,0.05000000000000071,0.031,0,0,Clean,3.11,0.883,1724913060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T06:41:00Z,22.149,-0.05000000000000071,0.01699999999999946,0.031,0,0,Clean,3.11,0.884,1724913660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T06:51:00Z,22.132,-0.01699999999999946,0.04100000000000037,0.031,0,0,Clean,3.1,0.884,1724914260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T07:01:00Z,22.091,-0.04100000000000037,0.04200000000000159,0.031,0,-0.0010000000000000009,Clean,3.1,0.884,1724914860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T07:11:00Z,22.049,-0.04200000000000159,0.01699999999999946,0.032,0.0010000000000000009,0.0010000000000000009,Clean,3.1,0.884,1724915460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T07:21:00Z,22.032,-0.01699999999999946,0.03300000000000125,0.031,-0.0010000000000000009,-0.0040000000000000036,Clean,3.1,0.884,1724916060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T07:31:00Z,21.999,-0.03300000000000125,0.02499999999999858,0.035,0.0040000000000000036,0.0040000000000000036,Clean,3.1,0.884,1724916660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T07:41:00Z,21.974,-0.02499999999999858,0.03399999999999892,0.031,-0.0040000000000000036,0,Clean,3.1,0.884,1724917260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T07:51:00Z,21.94,-0.03399999999999892,0.02500000000000213,0.031,0,-0.0010000000000000009,Clean,3.1,0.883,1724917860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T08:01:00Z,21.915,-0.02500000000000213,0.04199999999999804,0.032,0.0010000000000000009,0.0010000000000000009,Clean,3.1,0.884,1724918460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T08:11:00Z,21.873,-0.04199999999999804,0.01600000000000179,0.031,-0.0010000000000000009,0,Clean,3.1,0.884,1724919060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T08:21:00Z,21.857,-0.01600000000000179,0.009000000000000341,0.031,0,-0.0010000000000000009,Clean,3.1,0.884,1724919660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T08:31:00Z,21.848,-0.009000000000000341,0.04199999999999804,0.032,0.0010000000000000009,0.0010000000000000009,Clean,3.1,0.884,1724920260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T08:41:00Z,21.806,-0.04199999999999804,0.008000000000002672,0.031,-0.0010000000000000009,-0.0010000000000000009,Clean,3.1,0.883,1724920860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T08:51:00Z,21.798,-0.008000000000002672,0.01699999999999946,0.032,0.0010000000000000009,0,Clean,3.1,0.884,1724921460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T09:01:00Z,21.781,-0.01699999999999946,0.04999999999999716,0.032,0,0,Clean,3.1,0.884,1724922060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T09:11:00Z,21.731,-0.04999999999999716,0.008000000000002672,0.032,0,0,Clean,3.1,0.884,1724922660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T09:21:00Z,21.723,-0.008000000000002672,0.01699999999999946,0.032,0,0.0010000000000000009,Clean,3.1,0.884,1724923260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T09:31:00Z,21.706,-0.01699999999999946,0.02499999999999858,0.031,-0.0010000000000000009,0,Clean,3.1,0.883,1724923860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T09:41:00Z,21.681,-0.02499999999999858,0.01699999999999946,0.031,0,0,Clean,3.1,0.884,1724924460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T09:51:00Z,21.664,-0.01699999999999946,0.008000000000002672,0.031,0,0,Clean,3.1,0.884,1724925060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T10:01:00Z,21.656,-0.008000000000002672,0.02499999999999858,0.031,0,0,Clean,3.11,0.884,1724925660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T10:11:00Z,21.631,-0.02499999999999858,0.03399999999999892,0.031,0,-0.0010000000000000009,Clean,3.11,0.884,1724926260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T10:21:00Z,21.597,-0.03399999999999892,0.008000000000002672,0.032,0.0010000000000000009,0,Clean,3.11,0.883,1724926860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T10:31:00Z,21.589,-0.008000000000002672,0.04199999999999804,0.032,0,0.0010000000000000009,Clean,3.11,0.884,1724927460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T10:41:00Z,21.547,-0.04199999999999804,0,0.031,-0.0010000000000000009,-0.0010000000000000009,Clean,3.11,0.884,1724928060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T10:51:00Z,21.547,0,0.02500000000000213,0.032,0.0010000000000000009,0.0010000000000000009,Clean,3.11,0.884,1724928660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T11:01:00Z,21.522,-0.02500000000000213,0.007999999999999119,0.031,-0.0010000000000000009,-0.0010000000000000009,Clean,3.11,0.884,1724929260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T11:11:00Z,21.514,-0.007999999999999119,0.02499999999999858,0.032,0.0010000000000000009,0.0010000000000000009,Clean,3.11,0.884,1724929860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T11:21:00Z,21.489,-0.02499999999999858,0.01699999999999946,0.031,-0.0010000000000000009,-0.0010000000000000009,Clean,3.11,0.883,1724930460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T11:31:00Z,21.472,-0.01699999999999946,0.017000000000003013,0.032,0.0010000000000000009,0.0010000000000000009,Clean,3.11,0.883,1724931060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T11:41:00Z,21.455,-0.017000000000003013,0,0.031,-0.0010000000000000009,-0.0010000000000000009,Clean,3.11,0.883,1724931660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T11:51:00Z,21.455,0,0,0.032,0.0010000000000000009,0.0010000000000000009,Clean,3.11,0.884,1724932260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-280824-001A,42.364431,-82.410675,2024-08-29T12:01:00Z,21.455,0,NA,0.031,-0.0010000000000000009,NA,Clean,3.11,0.884,1724932860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-28T16:06:00Z,2024-08-29T12:10:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T16:11:00Z,21.656,NA,0.08399999999999963,0.209,NA,0.12399999999999999,Clean,3.1,0.887,1724947860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T16:21:00Z,21.572,-0.08399999999999963,0.007999999999999119,0.085,-0.12399999999999999,0.022000000000000006,Clean,3.11,0.884,1724948460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T16:31:00Z,21.564,-0.007999999999999119,-0.02499999999999858,0.063,-0.022000000000000006,0.020000000000000004,Clean,3.11,0.883,1724949060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T16:41:00Z,21.589,0.02499999999999858,-0.02500000000000213,0.043,-0.020000000000000004,-0.0050000000000000044,Clean,3.11,0.883,1724949660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T16:51:00Z,21.614,0.02500000000000213,0.01699999999999946,0.048,0.0050000000000000044,0.0030000000000000027,Clean,3.1,0.883,1724950260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T17:01:00Z,21.597,-0.01699999999999946,0,0.045,-0.0030000000000000027,0.012999999999999998,Clean,3.1,0.883,1724950860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T17:11:00Z,21.597,0,-0.03399999999999892,0.032,-0.012999999999999998,0,Clean,3.1,0.883,1724951460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T17:21:00Z,21.631,0.03399999999999892,-0.02499999999999858,0.032,0,0,Clean,3.1,0.883,1724952060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T17:31:00Z,21.656,0.02499999999999858,-0.04200000000000159,0.032,0,-0.043,Clean,3.1,0.883,1724952660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T17:41:00Z,21.698,0.04200000000000159,-0.09999999999999787,0.075,0.043,-0.09300000000000001,Clean,3.1,0.884,1724953260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T17:51:00Z,21.798,0.09999999999999787,-0.008000000000002672,0.168,0.09300000000000001,0.08900000000000001,Clean,3.1,0.887,1724953860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T18:01:00Z,21.806,0.008000000000002672,-0.01699999999999946,0.079,-0.08900000000000001,-0.20599999999999996,Clean,3.1,0.884,1724954460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T18:11:00Z,21.823,0.01699999999999946,0.02500000000000213,0.285,0.20599999999999996,0.21099999999999997,Clean,3.1,0.889,1724955060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T18:21:00Z,21.798,-0.02500000000000213,-0.017000000000003013,0.074,-0.21099999999999997,0.041999999999999996,Clean,3.1,0.884,1724955660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T18:31:00Z,21.815,0.017000000000003013,0.009000000000000341,0.032,-0.041999999999999996,0,Clean,3.1,0.883,1724956260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T18:41:00Z,21.806,-0.009000000000000341,0.02500000000000213,0.032,0,0,Clean,3.1,0.883,1724956860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T18:51:00Z,21.781,-0.02500000000000213,-0.07600000000000051,0.032,0,-0.010000000000000002,Clean,3.1,0.883,1724957460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T19:01:00Z,21.857,0.07600000000000051,0,0.042,0.010000000000000002,-0.07799999999999999,Clean,3.1,0.884,1724958060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T19:11:00Z,21.857,0,-0.05000000000000071,0.12,0.07799999999999999,-0.136,Clean,3.1,0.886,1724958660,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T19:21:00Z,21.907,0.05000000000000071,-0.015999999999998238,0.256,0.136,0.027999999999999997,Clean,3.1,0.889,1724959260,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T19:31:00Z,21.923,0.015999999999998238,0.06599999999999895,0.228,-0.027999999999999997,0.07600000000000001,Clean,3.1,0.888,1724959860,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T19:41:00Z,21.857,-0.06599999999999895,-0.05799999999999983,0.152,-0.07600000000000001,-0.05199999999999999,Clean,3.1,0.887,1724960460,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
7450-049711,2024-LCS-NWA-290824-001A,42.363656,-82.410229,2024-08-29T19:51:00Z,21.915,0.05799999999999983,-0.03300000000000125,0.204,0.05199999999999999,0.10799999999999998,Clean,3.1,0.888,1724961060,2024-LCS-NWA,St Clair NWA - West Cell,2024-08-29T16:10:00Z,2024-08-30T12:06:00Z,NA,in-fyke
