Time_sec,BV_Volts,Temperature_C,DO_mgL,Q,SN,InWater,DateTime,Field.Number,Date,Time,www.epochconverter.com,0.006944444
1692101040,3.41,19.962,0.307,0.956,7450-064567,TRUE,8/15/2023 8:04,2023-LCS-NWA-140823-006A,8/15/2023,8:04,,
1692101220,3.42,21.058,0.592,0.949,7450-770855,TRUE,8/15/2023 8:07,2023-LCS-NWA-140823-001A,8/15/2023,8:07,,
1692101400,3.45,20.447,1.963,0.985,7450-778298,TRUE,8/15/2023 8:10,2023-LCS-NWA-140823-004A,8/15/2023,8:10,,
1692101580,3.43,20.803,0.951,0.911,7450-049711,TRUE,8/15/2023 8:13,2023-LCS-NWA-140823-003A,8/15/2023,8:13,,
1692101640,3.41,19.945,0.296,0.956,7450-064567,TRUE,8/15/2023 8:14,2023-LCS-NWA-140823-006A,8/15/2023,8:14,,
1692101820,3.42,21.05,0.582,0.948,7450-770855,TRUE,8/15/2023 8:17,2023-LCS-NWA-140823-001A,8/15/2023,8:17,,
1692102000,3.45,20.439,1.908,0.985,7450-778298,TRUE,8/15/2023 8:20,2023-LCS-NWA-140823-004A,8/15/2023,8:20,,
1692102180,3.43,20.811,0.863,0.91,7450-049711,TRUE,8/15/2023 8:23,2023-LCS-NWA-140823-003A,8/15/2023,8:23,,
1692102240,3.41,19.937,0.216,0.954,7450-064567,TRUE,8/15/2023 8:24,2023-LCS-NWA-140823-006A,8/15/2023,8:24,,
1692102420,3.42,21.042,0.452,0.946,7450-770855,TRUE,8/15/2023 8:27,2023-LCS-NWA-140823-001A,8/15/2023,8:27,,
1692102600,3.45,20.422,1.849,0.985,7450-778298,TRUE,8/15/2023 8:30,2023-LCS-NWA-140823-004A,8/15/2023,8:30,,
1692102780,3.43,20.82,0.757,0.908,7450-049711,TRUE,8/15/2023 8:33,2023-LCS-NWA-140823-003A,8/15/2023,8:33,,
1692102840,3.41,19.945,0.187,0.953,7450-064567,TRUE,8/15/2023 8:34,2023-LCS-NWA-140823-006A,8/15/2023,8:34,,
,,,,,,FISH,8/15/2023 8:34,2023-LCS-NWA-140823-001A,8/15/2023,8:34,,
1692103020,3.42,21.025,0.494,0.947,7450-770855,FALSE,8/15/2023 8:37,2023-LCS-NWA-140823-001A,8/15/2023,8:37,,
1692103200,3.45,20.414,1.793,0.985,7450-778298,TRUE,8/15/2023 8:40,2023-LCS-NWA-140823-004A,8/15/2023,8:40,,
1692103380,3.43,20.828,0.71,0.908,7450-049711,TRUE,8/15/2023 8:43,2023-LCS-NWA-140823-003A,8/15/2023,8:43,,
1692103440,3.41,19.937,0.205,0.954,7450-064567,TRUE,8/15/2023 8:44,2023-LCS-NWA-140823-006A,8/15/2023,8:44,,
1692103620,3.42,20.757,3.13,0.961,7450-770855,FALSE,8/15/2023 8:47,2023-LCS-NWA-140823-001A,8/15/2023,8:47,,
1692103800,3.45,20.405,1.763,0.984,7450-778298,TRUE,8/15/2023 8:50,2023-LCS-NWA-140823-004A,8/15/2023,8:50,,
1692103980,3.43,20.82,0.812,0.909,7450-049711,TRUE,8/15/2023 8:53,2023-LCS-NWA-140823-003A,8/15/2023,8:53,,
1692104040,3.41,19.928,0.166,0.953,7450-064567,TRUE,8/15/2023 8:54,2023-LCS-NWA-140823-006A,8/15/2023,8:54,,
1692104400,3.45,20.43,1.731,0.985,7450-778298,TRUE,8/15/2023 9:00,2023-LCS-NWA-140823-004A,8/15/2023,9:00,,
1692104580,3.43,20.836,0.659,0.907,7450-049711,TRUE,8/15/2023 9:03,2023-LCS-NWA-140823-003A,8/15/2023,9:03,,
1692104640,3.41,19.937,0.113,0.951,7450-064567,TRUE,8/15/2023 9:04,2023-LCS-NWA-140823-006A,8/15/2023,9:04,,
1692105000,3.45,20.447,1.735,0.985,7450-778298,TRUE,8/15/2023 9:10,2023-LCS-NWA-140823-004A,8/15/2023,9:10,,
1692105180,3.42,20.853,0.565,0.906,7450-049711,TRUE,8/15/2023 9:13,2023-LCS-NWA-140823-003A,8/15/2023,9:13,,
1692105240,3.41,19.928,0.055,0.95,7450-064567,TRUE,8/15/2023 9:14,2023-LCS-NWA-140823-006A,8/15/2023,9:14,,
1692105600,3.45,20.455,1.675,0.985,7450-778298,TRUE,8/15/2023 9:20,2023-LCS-NWA-140823-004A,8/15/2023,9:20,,
1692105780,3.42,20.87,0.639,0.907,7450-049711,TRUE,8/15/2023 9:23,2023-LCS-NWA-140823-003A,8/15/2023,9:23,,
1692105840,3.41,19.92,0.021,0.949,7450-064567,TRUE,8/15/2023 9:24,2023-LCS-NWA-140823-006A,8/15/2023,9:24,,
1692106200,3.45,20.464,1.674,0.984,7450-778298,TRUE,8/15/2023 9:30,2023-LCS-NWA-140823-004A,8/15/2023,9:30,,
1692106380,3.42,20.878,0.645,0.907,7450-049711,TRUE,8/15/2023 9:33,2023-LCS-NWA-140823-003A,8/15/2023,9:33,,
1692106440,3.41,19.937,0.025,0.949,7450-064567,TRUE,8/15/2023 9:34,2023-LCS-NWA-140823-006A,8/15/2023,9:34,,
1692106800,3.45,20.481,1.526,0.984,7450-778298,TRUE,8/15/2023 9:40,2023-LCS-NWA-140823-004A,8/15/2023,9:40,,
,,,,,,FISH,8/15/2023 9:43,2023-LCS-NWA-140823-003A,8/15/2023,9:43,,
1692106980,3.42,20.836,8.089,0.914,7450-049711,FALSE,8/15/2023 9:43,2023-LCS-NWA-140823-003A,8/15/2023,9:43,,
1692107040,3.41,19.937,0.021,0.949,7450-064567,TRUE,8/15/2023 9:44,2023-LCS-NWA-140823-006A,8/15/2023,9:44,,
1692107400,3.45,20.539,1.677,0.984,7450-778298,TRUE,8/15/2023 9:50,2023-LCS-NWA-140823-004A,8/15/2023,9:50,,
1692107640,3.41,19.945,0.02,0.949,7450-064567,TRUE,8/15/2023 9:54,2023-LCS-NWA-140823-006A,8/15/2023,9:54,,
1692108000,3.45,20.489,1.463,0.984,7450-778298,TRUE,8/15/2023 10:00,2023-LCS-NWA-140823-004A,8/15/2023,10:00,,
1692108240,3.41,19.945,0.02,0.949,7450-064567,TRUE,8/15/2023 10:04,2023-LCS-NWA-140823-006A,8/15/2023,10:04,,
1692108600,3.45,20.522,1.532,0.984,7450-778298,TRUE,8/15/2023 10:10,2023-LCS-NWA-140823-004A,8/15/2023,10:10,,
1692108840,3.41,19.979,0.021,0.95,7450-064567,TRUE,8/15/2023 10:14,2023-LCS-NWA-140823-006A,8/15/2023,10:14,,
,,,,,,FISH,8/15/2023 10:20,2023-LCS-NWA-140823-004A,8/15/2023,10:20,,
1692109200,3.45,20.539,1.512,0.984,7450-778298,FALSE,8/15/2023 10:20,2023-LCS-NWA-140823-004A,8/15/2023,10:20,,
1692109440,3.41,19.995,0.021,0.95,7450-064567,TRUE,8/15/2023 10:24,2023-LCS-NWA-140823-006A,8/15/2023,10:24,,
1692109800,3.45,20.648,1.595,0.984,7450-778298,FALSE,8/15/2023 10:30,2023-LCS-NWA-140823-004A,8/15/2023,10:30,,
1692110040,3.41,20.012,0.022,0.95,7450-064567,TRUE,8/15/2023 10:34,2023-LCS-NWA-140823-006A,8/15/2023,10:34,,
1692110400,3.45,20.698,1.614,0.984,7450-778298,FALSE,8/15/2023 10:40,2023-LCS-NWA-140823-004A,8/15/2023,10:40,,
1692110640,3.41,20.037,0.02,0.95,7450-064567,TRUE,8/15/2023 10:44,2023-LCS-NWA-140823-006A,8/15/2023,10:44,,
1692111000,3.45,21.167,3.607,0.984,7450-778298,FALSE,8/15/2023 10:50,2023-LCS-NWA-140823-004A,8/15/2023,10:50,,
1692111240,3.41,20.046,0.021,0.95,7450-064567,TRUE,8/15/2023 10:54,2023-LCS-NWA-140823-006A,8/15/2023,10:54,,
1692111600,3.45,23.259,7.763,0.981,7450-778298,FALSE,8/15/2023 11:00,2023-LCS-NWA-140823-004A,8/15/2023,11:00,,
1692111840,3.41,20.062,0.02,0.95,7450-064567,TRUE,8/15/2023 11:04,2023-LCS-NWA-140823-006A,8/15/2023,11:04,,
1692112200,3.45,23.678,7.71,0.981,7450-778298,FALSE,8/15/2023 11:10,2023-LCS-NWA-140823-004A,8/15/2023,11:10,,
1692112440,3.41,20.079,0.019,0.95,7450-064567,TRUE,8/15/2023 11:14,2023-LCS-NWA-140823-006A,8/15/2023,11:14,,
1692112800,3.45,24.542,7.64,0.982,7450-778298,FALSE,8/15/2023 11:20,2023-LCS-NWA-140823-004A,8/15/2023,11:20,,
1692113040,3.42,20.096,0.02,0.95,7450-064567,TRUE,8/15/2023 11:24,2023-LCS-NWA-140823-006A,8/15/2023,11:24,,
1692113400,3.44,24.996,7.682,0.983,7450-778298,FALSE,8/15/2023 11:30,2023-LCS-NWA-140823-004A,8/15/2023,11:30,,
1692113640,3.42,20.163,0.038,0.951,7450-064567,FALSE,8/15/2023 11:34,2023-LCS-NWA-140823-006A,8/15/2023,11:34,,
,,,,,,FISH,8/15/2023 11:34,2023-LCS-NWA-140823-006A,,11:34,,
1692114240,3.41,22.145,8.035,0.971,7450-064567,FALSE,8/15/2023 11:44,2023-LCS-NWA-140823-006A,8/15/2023,11:44,,
,,21.43,0.60,,YSI,SET,8/15/2023 14:58,2023-LCS-NWA-150823-001A,8/15/2023,14:58,,
1692126780,3.43,23.145,0.036,0.9,7450-049711,TRUE,8/15/2023 15:13,2023-LCS-NWA-150823-001A,8/15/2023,15:13,,
1692127380,3.43,22.199,0.049,0.899,7450-049711,TRUE,8/15/2023 15:23,2023-LCS-NWA-150823-001A,8/15/2023,15:23,,
,,22.64,1.00,,YSI,SET,8/15/2023 15:30,2023-LCS-NWA-150823-003A,8/15/2023,15:30,,
1692127980,3.43,21.907,0.057,0.899,7450-049711,TRUE,8/15/2023 15:33,2023-LCS-NWA-150823-001A,8/15/2023,15:33,,
1692128580,3.43,21.765,0.064,0.899,7450-049711,TRUE,8/15/2023 15:43,2023-LCS-NWA-150823-001A,8/15/2023,15:43,,
1692129180,3.43,21.714,0.068,0.898,7450-049711,TRUE,8/15/2023 15:53,2023-LCS-NWA-150823-001A,8/15/2023,15:53,,
,,22.22,0.97,,YSI,SET,8/15/2023 16:00,2023-LCS-NWA-150823-005A,8/15/2023,16:00,,
1692129780,3.43,21.673,0.071,0.898,7450-049711,TRUE,8/15/2023 16:03,2023-LCS-NWA-150823-001A,8/15/2023,16:03,,
1692130020,3.45,23.929,0.553,0.977,7450-778298,TRUE,8/15/2023 16:07,2023-LCS-NWA-150823-003A,8/15/2023,16:07,,
1692130380,3.43,21.647,0.074,0.898,7450-049711,TRUE,8/15/2023 16:13,2023-LCS-NWA-150823-001A,8/15/2023,16:13,,
,,24.74,2.00,,YSI,SET,8/15/2023 16:15,2023-LCS-NWA-150823-006A,8/15/2023,16:15,,
1692130620,3.46,23.384,0.315,0.974,7450-778298,TRUE,8/15/2023 16:17,2023-LCS-NWA-150823-003A,8/15/2023,16:17,,
1692130980,3.43,21.639,0.076,0.898,7450-049711,TRUE,8/15/2023 16:23,2023-LCS-NWA-150823-001A,8/15/2023,16:23,,
1692131220,3.45,23.183,0.12,0.969,7450-778298,TRUE,8/15/2023 16:27,2023-LCS-NWA-150823-003A,8/15/2023,16:27,,
1692131220,3.43,23.198,0.437,0.947,7450-770855,TRUE,8/15/2023 16:27,2023-LCS-NWA-150823-005A,8/15/2023,16:27,,
1692131280,3.41,24.784,0.352,0.954,7450-064567,TRUE,8/15/2023 16:28,2023-LCS-NWA-150823-006A,8/15/2023,16:28,,
1692131580,3.43,21.597,0.078,0.898,7450-049711,TRUE,8/15/2023 16:33,2023-LCS-NWA-150823-001A,8/15/2023,16:33,,
1692131820,3.45,23.083,0.075,0.968,7450-778298,TRUE,8/15/2023 16:37,2023-LCS-NWA-150823-003A,8/15/2023,16:37,,
1692131820,3.43,22.504,0.121,0.939,7450-770855,TRUE,8/15/2023 16:37,2023-LCS-NWA-150823-005A,8/15/2023,16:37,,
1692131880,3.41,24.314,0.181,0.952,7450-064567,TRUE,8/15/2023 16:38,2023-LCS-NWA-150823-006A,8/15/2023,16:38,,
1692132180,3.43,21.589,0.077,0.898,7450-049711,TRUE,8/15/2023 16:43,2023-LCS-NWA-150823-001A,8/15/2023,16:43,,
1692132420,3.45,22.982,0.043,0.967,7450-778298,TRUE,8/15/2023 16:47,2023-LCS-NWA-150823-003A,8/15/2023,16:47,,
1692132420,3.43,22.295,0.098,0.938,7450-770855,TRUE,8/15/2023 16:47,2023-LCS-NWA-150823-005A,8/15/2023,16:47,,
1692132480,3.41,24.138,0.12,0.951,7450-064567,TRUE,8/15/2023 16:48,2023-LCS-NWA-150823-006A,8/15/2023,16:48,,
1692132780,3.43,21.572,0.078,0.898,7450-049711,TRUE,8/15/2023 16:53,2023-LCS-NWA-150823-001A,8/15/2023,16:53,,
1692133020,3.45,22.915,0.065,0.967,7450-778298,TRUE,8/15/2023 16:57,2023-LCS-NWA-150823-003A,8/15/2023,16:57,,
1692133020,3.43,22.153,0.07,0.937,7450-770855,TRUE,8/15/2023 16:57,2023-LCS-NWA-150823-005A,8/15/2023,16:57,,
1692133080,3.41,23.937,0.096,0.95,7450-064567,TRUE,8/15/2023 16:58,2023-LCS-NWA-150823-006A,8/15/2023,16:58,,
1692133380,3.43,21.556,0.077,0.898,7450-049711,TRUE,8/15/2023 17:03,2023-LCS-NWA-150823-001A,8/15/2023,17:03,,
1692133620,3.45,22.857,0.047,0.967,7450-778298,TRUE,8/15/2023 17:07,2023-LCS-NWA-150823-003A,8/15/2023,17:07,,
1692133620,3.42,22.094,0.053,0.937,7450-770855,TRUE,8/15/2023 17:07,2023-LCS-NWA-150823-005A,8/15/2023,17:07,,
1692133680,3.41,23.786,0.078,0.949,7450-064567,TRUE,8/15/2023 17:08,2023-LCS-NWA-150823-006A,8/15/2023,17:08,,
1692133980,3.43,21.572,0.076,0.898,7450-049711,TRUE,8/15/2023 17:13,2023-LCS-NWA-150823-001A,8/15/2023,17:13,,
1692134220,3.45,22.823,0.049,0.967,7450-778298,TRUE,8/15/2023 17:17,2023-LCS-NWA-150823-003A,8/15/2023,17:17,,
1692134220,3.42,22.044,0.054,0.937,7450-770855,TRUE,8/15/2023 17:17,2023-LCS-NWA-150823-005A,8/15/2023,17:17,,
1692134280,3.42,23.652,0.087,0.95,7450-064567,TRUE,8/15/2023 17:18,2023-LCS-NWA-150823-006A,8/15/2023,17:18,,
1692134580,3.43,21.539,0.076,0.898,7450-049711,TRUE,8/15/2023 17:23,2023-LCS-NWA-150823-001A,8/15/2023,17:23,,
1692134820,3.45,22.773,0.042,0.967,7450-778298,TRUE,8/15/2023 17:27,2023-LCS-NWA-150823-003A,8/15/2023,17:27,,
1692134820,3.42,22.011,0.049,0.937,7450-770855,TRUE,8/15/2023 17:27,2023-LCS-NWA-150823-005A,8/15/2023,17:27,,
1692134880,3.41,23.777,0.309,0.955,7450-064567,TRUE,8/15/2023 17:28,2023-LCS-NWA-150823-006A,8/15/2023,17:28,,
1692135180,3.43,21.539,0.073,0.898,7450-049711,TRUE,8/15/2023 17:33,2023-LCS-NWA-150823-001A,8/15/2023,17:33,,
1692135420,3.45,22.807,0.039,0.967,7450-778298,TRUE,8/15/2023 17:37,2023-LCS-NWA-150823-003A,8/15/2023,17:37,,
1692135420,3.42,22.011,0.051,0.937,7450-770855,TRUE,8/15/2023 17:37,2023-LCS-NWA-150823-005A,8/15/2023,17:37,,
1692135480,3.42,23.534,0.198,0.953,7450-064567,TRUE,8/15/2023 17:38,2023-LCS-NWA-150823-006A,8/15/2023,17:38,,
1692135780,3.43,21.53,0.056,0.897,7450-049711,TRUE,8/15/2023 17:43,2023-LCS-NWA-150823-001A,8/15/2023,17:43,,
1692136020,3.45,22.79,0.048,0.967,7450-778298,TRUE,8/15/2023 17:47,2023-LCS-NWA-150823-003A,8/15/2023,17:47,,
1692136020,3.42,21.994,0.051,0.936,7450-770855,TRUE,8/15/2023 17:47,2023-LCS-NWA-150823-005A,8/15/2023,17:47,,
1692136080,3.42,23.518,0.255,0.954,7450-064567,TRUE,8/15/2023 17:48,2023-LCS-NWA-150823-006A,8/15/2023,17:48,,
1692136380,3.43,21.522,0.056,0.897,7450-049711,TRUE,8/15/2023 17:53,2023-LCS-NWA-150823-001A,8/15/2023,17:53,,
1692136620,3.45,22.798,0.055,0.967,7450-778298,TRUE,8/15/2023 17:57,2023-LCS-NWA-150823-003A,8/15/2023,17:57,,
1692136620,3.42,21.994,0.05,0.936,7450-770855,TRUE,8/15/2023 17:57,2023-LCS-NWA-150823-005A,8/15/2023,17:57,,
1692136680,3.42,23.409,0.176,0.953,7450-064567,TRUE,8/15/2023 17:58,2023-LCS-NWA-150823-006A,8/15/2023,17:58,,
1692136980,3.43,21.547,0.056,0.897,7450-049711,TRUE,8/15/2023 18:03,2023-LCS-NWA-150823-001A,8/15/2023,18:03,,
1692137220,3.45,22.782,0.043,0.967,7450-778298,TRUE,8/15/2023 18:07,2023-LCS-NWA-150823-003A,8/15/2023,18:07,,
1692137220,3.42,21.986,0.048,0.936,7450-770855,TRUE,8/15/2023 18:07,2023-LCS-NWA-150823-005A,8/15/2023,18:07,,
1692137280,3.42,23.342,0.296,0.955,7450-064567,TRUE,8/15/2023 18:08,2023-LCS-NWA-150823-006A,8/15/2023,18:08,,
1692137580,3.43,21.564,0.055,0.897,7450-049711,TRUE,8/15/2023 18:13,2023-LCS-NWA-150823-001A,8/15/2023,18:13,,
1692137820,3.45,22.798,0.041,0.967,7450-778298,TRUE,8/15/2023 18:17,2023-LCS-NWA-150823-003A,8/15/2023,18:17,,
1692137820,3.42,21.969,0.048,0.936,7450-770855,TRUE,8/15/2023 18:17,2023-LCS-NWA-150823-005A,8/15/2023,18:17,,
1692137880,3.42,23.3,0.27,0.955,7450-064567,TRUE,8/15/2023 18:18,2023-LCS-NWA-150823-006A,8/15/2023,18:18,,
1692138180,3.43,21.647,0.058,0.897,7450-049711,TRUE,8/15/2023 18:23,2023-LCS-NWA-150823-001A,8/15/2023,18:23,,
1692138420,3.45,22.79,0.031,0.967,7450-778298,TRUE,8/15/2023 18:27,2023-LCS-NWA-150823-003A,8/15/2023,18:27,,
1692138420,3.42,21.977,0.047,0.936,7450-770855,TRUE,8/15/2023 18:27,2023-LCS-NWA-150823-005A,8/15/2023,18:27,,
1692138480,3.41,23.258,0.308,0.956,7450-064567,TRUE,8/15/2023 18:28,2023-LCS-NWA-150823-006A,8/15/2023,18:28,,
1692138780,3.43,21.564,0.06,0.897,7450-049711,TRUE,8/15/2023 18:33,2023-LCS-NWA-150823-001A,8/15/2023,18:33,,
1692139020,3.45,22.798,0.055,0.967,7450-778298,TRUE,8/15/2023 18:37,2023-LCS-NWA-150823-003A,8/15/2023,18:37,,
1692139020,3.42,21.977,0.048,0.936,7450-770855,TRUE,8/15/2023 18:37,2023-LCS-NWA-150823-005A,8/15/2023,18:37,,
1692139080,3.41,23.183,0.399,0.958,7450-064567,TRUE,8/15/2023 18:38,2023-LCS-NWA-150823-006A,8/15/2023,18:38,,
1692139380,3.43,21.547,0.059,0.897,7450-049711,TRUE,8/15/2023 18:43,2023-LCS-NWA-150823-001A,8/15/2023,18:43,,
1692139620,3.45,22.823,0.047,0.967,7450-778298,TRUE,8/15/2023 18:47,2023-LCS-NWA-150823-003A,8/15/2023,18:47,,
1692139620,3.42,21.986,0.046,0.936,7450-770855,TRUE,8/15/2023 18:47,2023-LCS-NWA-150823-005A,8/15/2023,18:47,,
1692139680,3.41,23.116,0.444,0.959,7450-064567,TRUE,8/15/2023 18:48,2023-LCS-NWA-150823-006A,8/15/2023,18:48,,
1692139980,3.43,21.581,0.057,0.897,7450-049711,TRUE,8/15/2023 18:53,2023-LCS-NWA-150823-001A,8/15/2023,18:53,,
1692140220,3.45,22.857,0.037,0.967,7450-778298,TRUE,8/15/2023 18:57,2023-LCS-NWA-150823-003A,8/15/2023,18:57,,
1692140220,3.42,21.961,0.046,0.936,7450-770855,TRUE,8/15/2023 18:57,2023-LCS-NWA-150823-005A,8/15/2023,18:57,,
1692140280,3.41,23.074,0.428,0.958,7450-064567,TRUE,8/15/2023 18:58,2023-LCS-NWA-150823-006A,8/15/2023,18:58,,
1692140580,3.43,21.572,0.054,0.897,7450-049711,TRUE,8/15/2023 19:03,2023-LCS-NWA-150823-001A,8/15/2023,19:03,,
1692140820,3.45,22.865,0.029,0.967,7450-778298,TRUE,8/15/2023 19:07,2023-LCS-NWA-150823-003A,8/15/2023,19:07,,
1692140820,3.42,21.961,0.047,0.936,7450-770855,TRUE,8/15/2023 19:07,2023-LCS-NWA-150823-005A,8/15/2023,19:07,,
1692140880,3.41,22.99,0.443,0.959,7450-064567,TRUE,8/15/2023 19:08,2023-LCS-NWA-150823-006A,8/15/2023,19:08,,
1692141180,3.43,21.614,0.051,0.897,7450-049711,TRUE,8/15/2023 19:13,2023-LCS-NWA-150823-001A,8/15/2023,19:13,,
1692141420,3.45,22.874,0.03,0.967,7450-778298,TRUE,8/15/2023 19:17,2023-LCS-NWA-150823-003A,8/15/2023,19:17,,
1692141420,3.42,21.944,0.045,0.936,7450-770855,TRUE,8/15/2023 19:17,2023-LCS-NWA-150823-005A,8/15/2023,19:17,,
1692141480,3.41,22.948,0.444,0.959,7450-064567,TRUE,8/15/2023 19:18,2023-LCS-NWA-150823-006A,8/15/2023,19:18,,
1692141780,3.43,21.589,0.048,0.897,7450-049711,TRUE,8/15/2023 19:23,2023-LCS-NWA-150823-001A,8/15/2023,19:23,,
1692142020,3.45,22.874,0.277,0.973,7450-778298,TRUE,8/15/2023 19:27,2023-LCS-NWA-150823-003A,8/15/2023,19:27,,
1692142020,3.42,21.886,0.049,0.936,7450-770855,TRUE,8/15/2023 19:27,2023-LCS-NWA-150823-005A,8/15/2023,19:27,,
1692142080,3.41,22.89,0.478,0.96,7450-064567,TRUE,8/15/2023 19:28,2023-LCS-NWA-150823-006A,8/15/2023,19:28,,
1692142380,3.43,21.614,0.046,0.897,7450-049711,TRUE,8/15/2023 19:33,2023-LCS-NWA-150823-001A,8/15/2023,19:33,,
1692142620,3.45,22.89,0.128,0.969,7450-778298,TRUE,8/15/2023 19:37,2023-LCS-NWA-150823-003A,8/15/2023,19:37,,
1692142620,3.42,21.919,0.054,0.937,7450-770855,TRUE,8/15/2023 19:37,2023-LCS-NWA-150823-005A,8/15/2023,19:37,,
1692142680,3.41,22.814,0.458,0.959,7450-064567,TRUE,8/15/2023 19:38,2023-LCS-NWA-150823-006A,8/15/2023,19:38,,
1692142980,3.43,21.622,0.043,0.897,7450-049711,TRUE,8/15/2023 19:43,2023-LCS-NWA-150823-001A,8/15/2023,19:43,,
1692143220,3.45,22.857,0.39,0.976,7450-778298,TRUE,8/15/2023 19:47,2023-LCS-NWA-150823-003A,8/15/2023,19:47,,
1692143220,3.42,21.919,0.059,0.937,7450-770855,TRUE,8/15/2023 19:47,2023-LCS-NWA-150823-005A,8/15/2023,19:47,,
1692143280,3.41,22.731,0.521,0.96,7450-064567,TRUE,8/15/2023 19:48,2023-LCS-NWA-150823-006A,8/15/2023,19:48,,
1692143580,3.43,21.606,0.04,0.897,7450-049711,TRUE,8/15/2023 19:53,2023-LCS-NWA-150823-001A,8/15/2023,19:53,,
1692143820,3.45,22.848,1.109,0.984,7450-778298,TRUE,8/15/2023 19:57,2023-LCS-NWA-150823-003A,8/15/2023,19:57,,
1692143820,3.42,21.919,0.048,0.936,7450-770855,TRUE,8/15/2023 19:57,2023-LCS-NWA-150823-005A,8/15/2023,19:57,,
1692143880,3.41,22.655,0.46,0.959,7450-064567,TRUE,8/15/2023 19:58,2023-LCS-NWA-150823-006A,8/15/2023,19:58,,
1692144180,3.43,21.597,0.051,0.897,7450-049711,TRUE,8/15/2023 20:03,2023-LCS-NWA-150823-001A,8/15/2023,20:03,,
1692144420,3.45,22.782,1.117,0.984,7450-778298,TRUE,8/15/2023 20:07,2023-LCS-NWA-150823-003A,8/15/2023,20:07,,
1692144420,3.42,21.919,0.049,0.936,7450-770855,TRUE,8/15/2023 20:07,2023-LCS-NWA-150823-005A,8/15/2023,20:07,,
1692144480,3.42,22.597,0.463,0.959,7450-064567,TRUE,8/15/2023 20:08,2023-LCS-NWA-150823-006A,8/15/2023,20:08,,
1692144780,3.43,21.572,0.056,0.897,7450-049711,TRUE,8/15/2023 20:13,2023-LCS-NWA-150823-001A,8/15/2023,20:13,,
1692145020,3.45,22.765,1.462,0.986,7450-778298,TRUE,8/15/2023 20:17,2023-LCS-NWA-150823-003A,8/15/2023,20:17,,
1692145020,3.42,21.869,0.05,0.936,7450-770855,TRUE,8/15/2023 20:17,2023-LCS-NWA-150823-005A,8/15/2023,20:17,,
1692145080,3.42,22.513,0.502,0.96,7450-064567,TRUE,8/15/2023 20:18,2023-LCS-NWA-150823-006A,8/15/2023,20:18,,
1692145380,3.43,21.539,0.058,0.897,7450-049711,TRUE,8/15/2023 20:23,2023-LCS-NWA-150823-001A,8/15/2023,20:23,,
1692145620,3.45,22.673,1.986,0.988,7450-778298,TRUE,8/15/2023 20:27,2023-LCS-NWA-150823-003A,8/15/2023,20:27,,
1692145620,3.42,21.827,0.08,0.937,7450-770855,TRUE,8/15/2023 20:27,2023-LCS-NWA-150823-005A,8/15/2023,20:27,,
1692145680,3.42,22.438,0.431,0.958,7450-064567,TRUE,8/15/2023 20:28,2023-LCS-NWA-150823-006A,8/15/2023,20:28,,
1692145980,3.43,21.497,0.058,0.897,7450-049711,TRUE,8/15/2023 20:33,2023-LCS-NWA-150823-001A,8/15/2023,20:33,,
1692146220,3.45,22.581,2.011,0.988,7450-778298,TRUE,8/15/2023 20:37,2023-LCS-NWA-150823-003A,8/15/2023,20:37,,
1692146220,3.42,21.777,0.272,0.943,7450-770855,TRUE,8/15/2023 20:37,2023-LCS-NWA-150823-005A,8/15/2023,20:37,,
1692146280,3.42,22.396,0.433,0.958,7450-064567,TRUE,8/15/2023 20:38,2023-LCS-NWA-150823-006A,8/15/2023,20:38,,
1692146580,3.43,21.464,0.057,0.897,7450-049711,TRUE,8/15/2023 20:43,2023-LCS-NWA-150823-001A,8/15/2023,20:43,,
1692146820,3.45,22.514,2.108,0.988,7450-778298,TRUE,8/15/2023 20:47,2023-LCS-NWA-150823-003A,8/15/2023,20:47,,
1692146820,3.42,21.718,0.294,0.943,7450-770855,TRUE,8/15/2023 20:47,2023-LCS-NWA-150823-005A,8/15/2023,20:47,,
1692146880,3.42,22.329,0.408,0.958,7450-064567,TRUE,8/15/2023 20:48,2023-LCS-NWA-150823-006A,8/15/2023,20:48,,
1692147180,3.43,21.405,0.054,0.897,7450-049711,TRUE,8/15/2023 20:53,2023-LCS-NWA-150823-001A,8/15/2023,20:53,,
1692147420,3.45,22.438,2.135,0.988,7450-778298,TRUE,8/15/2023 20:57,2023-LCS-NWA-150823-003A,8/15/2023,20:57,,
1692147420,3.42,21.668,0.313,0.944,7450-770855,TRUE,8/15/2023 20:57,2023-LCS-NWA-150823-005A,8/15/2023,20:57,,
1692147480,3.42,22.287,0.347,0.956,7450-064567,TRUE,8/15/2023 20:58,2023-LCS-NWA-150823-006A,8/15/2023,20:58,,
1692147780,3.43,21.355,0.054,0.897,7450-049711,TRUE,8/15/2023 21:03,2023-LCS-NWA-150823-001A,8/15/2023,21:03,,
1692148020,3.45,22.313,1.636,0.987,7450-778298,TRUE,8/15/2023 21:07,2023-LCS-NWA-150823-003A,8/15/2023,21:07,,
1692148020,3.43,21.601,0.302,0.944,7450-770855,TRUE,8/15/2023 21:07,2023-LCS-NWA-150823-005A,8/15/2023,21:07,,
1692148080,3.42,22.254,0.303,0.955,7450-064567,TRUE,8/15/2023 21:08,2023-LCS-NWA-150823-006A,8/15/2023,21:08,,
