,Field.Number,Project.Name,Project,Bin.Number,Number.Captured,Species,Minimum..mm.,Maximum..mm.,Year,Historical.Project.Code,Date,Day,Month,Date.fished,Waterbody.Name,Start.Time,Stop.Time,Start.Latitude,Start.Longitude,Gear,Effort,Quantification.of.Effort,Air.Temperature,Water.Temperature,Conductivity,Dissolved.Oxygen,pH,Secchi.Tube...measured,Secchi.Tube..m.,Turbidity..ntu.,Stream.Width..m.,Distance.From.Shore..m.,Sample.Area.Width..m.,Sample.Area.Length..m.,Dominant.Vegetation,Floodplain.Use,Bank.Slope....,Channel.Cover....,Weather.Conditions,Wind.Speed..km.h.,Wind.Direction,Weather.Notes,Organic,Clay,Silt,Sand,Gravel,Cobble,Boulder,Bedrock,Hardpan,Rubble,Concrete,ND,Dominant_substrate,Emergent,Floating,Submerged,Open.Water,Not_recorded_aqua_veg,Dominant_aqua_veg,Deciduous,Coniferous,Herbaceous,shrubs,None,tbl1.4_riparian_veg.Unknown,Not.recorded,Dominant_riparian_veg,Aquatic.Animal.Notes,Description.of.Gear,Narrative.Locality.Description,Notes_SpeciesID,Final.Notes,Mean_depth_m
247,2023-LCS-NWA-220823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,3,Lepomis macrochirus,86,181,2023,,22-Aug-23,22,8,23-Aug-23,St. Clair NWA - West Cell SCU,4:14:00 PM,5:26:00 PM,42.37214,-82.411,MFN,25.2,hours,23.3,21.888,487.3,1.65,7.01,FALSE,0.131,49.1,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Sunny,5.9,S,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,70,10,20,NA,Floating,70,0,20,10,0,NA,NA,Deciduous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.986
248,2023-LCS-NWA-220823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,3,Amia ocellicauda,327,448,2023,,22-Aug-23,22,8,23-Aug-23,St. Clair NWA - West Cell SCU,4:14:00 PM,5:26:00 PM,42.37214,-82.411,MFN,25.2,hours,23.3,21.888,487.3,1.65,7.01,FALSE,0.131,49.1,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Sunny,5.9,S,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,70,10,20,NA,Floating,70,0,20,10,0,NA,NA,Deciduous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.986
249,2023-LCS-NWA-220823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,6,Lepomis gibbosus,33,186,2023,,22-Aug-23,22,8,23-Aug-23,St. Clair NWA - West Cell SCU,4:14:00 PM,5:26:00 PM,42.37214,-82.411,MFN,25.2,hours,23.3,21.888,487.3,1.65,7.01,FALSE,0.131,49.1,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Sunny,5.9,S,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,70,10,20,NA,Floating,70,0,20,10,0,NA,NA,Deciduous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.986
250,2023-LCS-NWA-220823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,3,Lepomis sp,31,45,2023,,22-Aug-23,22,8,23-Aug-23,St. Clair NWA - West Cell SCU,4:14:00 PM,5:26:00 PM,42.37214,-82.411,MFN,25.2,hours,23.3,21.888,487.3,1.65,7.01,FALSE,0.131,49.1,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Sunny,5.9,S,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,70,10,20,NA,Floating,70,0,20,10,0,NA,NA,Deciduous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.986
251,2023-LCS-NWA-220823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,2,Micropterus nigricans,90,90,2023,,22-Aug-23,22,8,23-Aug-23,St. Clair NWA - West Cell SCU,4:14:00 PM,5:26:00 PM,42.37214,-82.411,MFN,25.2,hours,23.3,21.888,487.3,1.65,7.01,FALSE,0.131,49.1,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Sunny,5.9,S,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,70,10,20,NA,Floating,70,0,20,10,0,NA,NA,Deciduous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.986
252,2023-LCS-NWA-220823-006A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Pomoxis nigromaculatus,73,73,2023,,22-Aug-23,22,8,23-Aug-23,St. Clair NWA - West Cell SCU,4:47:00 PM,5:47:00 PM,42.37067,-82.41209,MFN,25,hours,28.3,21.87,417.1,2.32,7.45,FALSE,0.515,2.74,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Sunny,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,65,15,20,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.528
253,2023-LCS-NWA-220823-006A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,2,Lepomis gibbosus,97,140,2023,,22-Aug-23,22,8,23-Aug-23,St. Clair NWA - West Cell SCU,4:47:00 PM,5:47:00 PM,42.37067,-82.41209,MFN,25,hours,28.3,21.87,417.1,2.32,7.45,FALSE,0.515,2.74,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Sunny,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,65,15,20,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.528
254,2023-LCS-NWA-220823-006A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Cyprinus carpio,533,533,2023,,22-Aug-23,22,8,23-Aug-23,St. Clair NWA - West Cell SCU,4:47:00 PM,5:47:00 PM,42.37067,-82.41209,MFN,25,hours,28.3,21.87,417.1,2.32,7.45,FALSE,0.515,2.74,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Sunny,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,65,15,20,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.528
255,2023-LCS-NWA-240823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,12,Pomoxis nigromaculatus,190,280,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:25:00 PM,8:45:00 AM,42.36759,-82.4148,MFN,18.3,hours,27.2,21.856,338.1,1.74,7.53,FALSE,0.536,8.08,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.3,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,80,10,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.656
256,2023-LCS-NWA-240823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,3,Lepomis macrochirus,144,209,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:25:00 PM,8:45:00 AM,42.36759,-82.4148,MFN,18.3,hours,27.2,21.856,338.1,1.74,7.53,FALSE,0.536,8.08,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.3,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,80,10,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.656
257,2023-LCS-NWA-240823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,5,Amia ocellicauda,462,610,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:25:00 PM,8:45:00 AM,42.36759,-82.4148,MFN,18.3,hours,27.2,21.856,338.1,1.74,7.53,FALSE,0.536,8.08,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.3,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,80,10,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.656
258,2023-LCS-NWA-240823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,45,Lepomis gibbosus,140,187,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:25:00 PM,8:45:00 AM,42.36759,-82.4148,MFN,18.3,hours,27.2,21.856,338.1,1.74,7.53,FALSE,0.536,8.08,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.3,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,80,10,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.656
259,2023-LCS-NWA-240823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Micropterus nigricans,318,318,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:25:00 PM,8:45:00 AM,42.36759,-82.4148,MFN,18.3,hours,27.2,21.856,338.1,1.74,7.53,FALSE,0.536,8.08,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.3,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,80,10,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.656
260,2023-LCS-NWA-240823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Ameiurus melas,318,318,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:25:00 PM,8:45:00 AM,42.36759,-82.4148,MFN,18.3,hours,27.2,21.856,338.1,1.74,7.53,FALSE,0.536,8.08,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.3,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,80,10,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.656
261,2023-LCS-NWA-240823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Ameiurus natalis,296,296,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:25:00 PM,8:45:00 AM,42.36759,-82.4148,MFN,18.3,hours,27.2,21.856,338.1,1.74,7.53,FALSE,0.536,8.08,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.3,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,80,10,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.656
262,2023-LCS-NWA-240823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Pomoxis nigromaculatus,197,197,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:40:00 PM,9:27:00 AM,42.36676,-82.41392,MFN,18.8,hours,28.7,22.425,354.8,2.77,7.39,FALSE,0.556,31.29,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.2,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,35,25,30,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,HOLES - lots of holes in fyke when retrieved,"Lots of holes in the net when returned to fish then net. Logger start: 14:48, end: 09:27, temp: 21.99, DO: 3.00",0.989333333
263,2023-LCS-NWA-240823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,2,Lepomis macrochirus,37,39,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:40:00 PM,9:27:00 AM,42.36676,-82.41392,MFN,18.8,hours,28.7,22.425,354.8,2.77,7.39,FALSE,0.556,31.29,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.2,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,35,25,30,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,HOLES - lots of holes in fyke when retrieved,"Lots of holes in the net when returned to fish then net. Logger start: 14:48, end: 09:27, temp: 21.99, DO: 3.00",0.989333333
264,2023-LCS-NWA-240823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Amia ocellicauda,380,380,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:40:00 PM,9:27:00 AM,42.36676,-82.41392,MFN,18.8,hours,28.7,22.425,354.8,2.77,7.39,FALSE,0.556,31.29,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.2,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,35,25,30,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,HOLES - lots of holes in fyke when retrieved,"Lots of holes in the net when returned to fish then net. Logger start: 14:48, end: 09:27, temp: 21.99, DO: 3.00",0.989333333
265,2023-LCS-NWA-240823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,4,Erimyzon sucetta,49,54,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:40:00 PM,9:27:00 AM,42.36676,-82.41392,MFN,18.8,hours,28.7,22.425,354.8,2.77,7.39,FALSE,0.556,31.29,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.2,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,35,25,30,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,HOLES - lots of holes in fyke when retrieved,"Lots of holes in the net when returned to fish then net. Logger start: 14:48, end: 09:27, temp: 21.99, DO: 3.00",0.989333333
266,2023-LCS-NWA-240823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,20,Lepomis gibbosus,32,185,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:40:00 PM,9:27:00 AM,42.36676,-82.41392,MFN,18.8,hours,28.7,22.425,354.8,2.77,7.39,FALSE,0.556,31.29,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.2,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,35,25,30,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,HOLES - lots of holes in fyke when retrieved,"Lots of holes in the net when returned to fish then net. Logger start: 14:48, end: 09:27, temp: 21.99, DO: 3.00",0.989333333
267,2023-LCS-NWA-240823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,5,Lepomis sp,34,42,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:40:00 PM,9:27:00 AM,42.36676,-82.41392,MFN,18.8,hours,28.7,22.425,354.8,2.77,7.39,FALSE,0.556,31.29,NA,NA,NA,NA,Lemna sp.,Not recorded,NA,NA,Mixed sun and cloud,3.2,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,35,25,30,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,HOLES - lots of holes in fyke when retrieved,"Lots of holes in the net when returned to fish then net. Logger start: 14:48, end: 09:27, temp: 21.99, DO: 3.00",0.989333333
268,2023-LCS-NWA-240823-003A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,0,No fish captured,NA,NA,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,2:53:00 PM,9:53:00 AM,42.36731,-82.41317,MFN,19,hours,27.4,21.332,367.5,1.77,7.13,FALSE,0.355,25.23,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3.2,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,55,15,30,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,No fish in net,1.06
269,2023-LCS-NWA-240823-004A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Pomoxis nigromaculatus,282,282,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,3:05:00 PM,10:04:00 AM,42.36609,-82.41207,MFN,19,hours,28.6,20.745,380.9,0.67,7.02,FALSE,0.36,17.45,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3.4,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,55,25,20,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.989333333
270,2023-LCS-NWA-240823-004A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Lepomis macrochirus,190,190,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,3:05:00 PM,10:04:00 AM,42.36609,-82.41207,MFN,19,hours,28.6,20.745,380.9,0.67,7.02,FALSE,0.36,17.45,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3.4,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,55,25,20,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.989333333
271,2023-LCS-NWA-240823-004A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,7,Lepomis gibbosus,43,143,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,3:05:00 PM,10:04:00 AM,42.36609,-82.41207,MFN,19,hours,28.6,20.745,380.9,0.67,7.02,FALSE,0.36,17.45,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3.4,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,55,25,20,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,0.989333333
272,2023-LCS-NWA-240823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,3,Pomoxis nigromaculatus,157,230,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,3:18:00 PM,10:19:00 AM,42.36522,-82.41214,MFN,19,hours,27.3,22.352,377.7,3.66,7.16,FALSE,0.472,9.5,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,20,10,70,NA,Open Water,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,1.26
273,2023-LCS-NWA-240823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,6,Lepomis macrochirus,125,189,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,3:18:00 PM,10:19:00 AM,42.36522,-82.41214,MFN,19,hours,27.3,22.352,377.7,3.66,7.16,FALSE,0.472,9.5,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,20,10,70,NA,Open Water,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,1.26
274,2023-LCS-NWA-240823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,3,Amia ocellicauda,423,454,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,3:18:00 PM,10:19:00 AM,42.36522,-82.41214,MFN,19,hours,27.3,22.352,377.7,3.66,7.16,FALSE,0.472,9.5,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,20,10,70,NA,Open Water,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,1.26
275,2023-LCS-NWA-240823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Erimyzon sucetta,177,177,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,3:18:00 PM,10:19:00 AM,42.36522,-82.41214,MFN,19,hours,27.3,22.352,377.7,3.66,7.16,FALSE,0.472,9.5,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,20,10,70,NA,Open Water,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,1.26
276,2023-LCS-NWA-240823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,15,Lepomis gibbosus,46,195,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,3:18:00 PM,10:19:00 AM,42.36522,-82.41214,MFN,19,hours,27.3,22.352,377.7,3.66,7.16,FALSE,0.472,9.5,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,20,10,70,NA,Open Water,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,1.26
277,2023-LCS-NWA-240823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Micropterus nigricans,308,308,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,3:18:00 PM,10:19:00 AM,42.36522,-82.41214,MFN,19,hours,27.3,22.352,377.7,3.66,7.16,FALSE,0.472,9.5,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,20,10,70,NA,Open Water,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,1.26
278,2023-LCS-NWA-240823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,2,Ameiurus melas,215,315,2023,,24-Aug-23,24,8,25-Aug-23,St. Clair NWA - West Cell SCU,3:18:00 PM,10:19:00 AM,42.36522,-82.41214,MFN,19,hours,27.3,22.352,377.7,3.66,7.16,FALSE,0.472,9.5,NA,NA,NA,NA,Nymphaea sp.,Not recorded,NA,NA,Mixed sun and cloud,3,NW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,20,10,70,NA,Open Water,0,0,100,0,0,NA,NA,Herbaceous,see excel document for additional data,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",West Cell,,,1.26
